listing_id,description,room_type,price,nbhood_full,host_name,last_review
24799437,Private Bedroom in Bushwick / Myrtle-Wyckoff L & M,Private room,$49,"Brooklyn, Bushwick",Dmitry,2019-05-19
24799552,Lovely & Sunny 2 Bedroom Home,Entire home/apt,$119,"Brooklyn, Greenpoint",Diego,2019-06-01
24804386,Sunny NYC Studio steps from Central Park,Entire home/apt,$150,"Manhattan, Upper West Side",Erin,2019-03-31
24805086,Pleasant Place JFK Private Housings Complex,private room,$60,"Queens, Springfield Gardens",Dean&Paula,2019-06-26
24805249,Treetop Chic - Prime Williamsburg Boutique Home,Entire home/apt,$225,"Brooklyn, Williamsburg",Shelley,2019-06-29
24806098,"WHOLE APARTMENT, 15 MINUTES TO MANHATTAN",Entire home/apt,$140,"Queens, Astoria",Cem,2019-01-03
24806106,“Studio” ideally located  across Golf Course,Entire home/apt,$74,"Bronx, Throgs Neck",Edwin,2019-06-13
24806110,sunny apartment on the Ocean,Entire home/apt,$150,"Brooklyn, Brighton Beach",Nino,2019-01-06
24806141,Sweet Home at Washington Heights,Entire home/apt,$75,"Manhattan, Washington Heights",Maritza,2019-07-02
24807368,Sunny 2BR Apt Near Columbia University,entire home/apt,$180,"Manhattan, Upper West Side",Lydia,2019-07-02
24807859,Large Room with Balcony in Brownstone Townhouse,PRIVATE ROOM,$37,"Brooklyn, Bedford-Stuyvesant",Emilie,2019-05-31
24808062,"Perfect for groups! 3BR, 2Bath feet from Subway!",Entire home/apt,$344,"Manhattan, Harlem",Raphael,2019-01-23
24816926,Lovely One Bedroom Apartment in the East Village!!,ENTIRE HOME/APT,$142,"Manhattan, East Village",Helene,2019-07-01
24820955,Private Room in Bed-Stuy,private room,$70,"Brooklyn, Bedford-Stuyvesant",Shahed,2019-05-25
24821651,Hiéroglyphe,Private room,$45,"Bronx, Allerton",Yero,2019-07-01
24823404,Large Private Room With Three Windows,Private room,$59,"Queens, Flushing",Bing,2019-02-28
24824820,NYC Studio near Central Park and the Hudson River,Entire home/apt,$160,"Manhattan, Upper West Side",Julie,2019-06-23
24825809,The Red House,private room,$125,"Queens, Rockaway Beach",Adam,2019-07-06
24826533,R Bright & Cozy & Modern room 30 mins to Manhattan,Private room,$59,"Brooklyn, Bedford-Stuyvesant",Anna,2019-06-26
24826817,Fun tourist family friendly Flatiron Loft,ENTIRE HOME/APT,$200,"Manhattan, Kips Bay",Alexis,2019-05-09
24827469,Large Apt + Backyard,ENTIRE HOME/APT,$130,"Brooklyn, Williamsburg",Kate,2019-01-01
24831549,Sleek Studio in FiDi by Sonder,Entire home/apt,$182,"Manhattan, Financial District",Sonder,2019-05-18
24831635,Comfortable an Nice Bedroom to relax,Private room,$30,"Queens, Briarwood",Magui,2019-06-12
24833043,Emerald's View,Private room,$65,"Manhattan, Harlem",Charlie,2019-02-22
24833117,2 BEDROOM APT-walk to CENTRAL PARK and restaurants,Entire home/apt,$250,"Manhattan, East Harlem",Moby,2019-06-20
24834058,Queens C Place,Private room,$48,"Queens, South Ozone Park",Christine,2019-07-02
24834309,Large 2BR apartment in Astoria near Midtown + LGA,Entire home/apt,$149,"Queens, Astoria",Rocio & James,2019-06-25
24834739,THE BROOKLYN BLUE HOUSE 2,private room,$59,"Brooklyn, Canarsie",Giana,2019-06-07
24835343,Industrial Loft/ palace,Entire home/apt,$135,"Brooklyn, Downtown Brooklyn",Amir,2019-06-21
24835618,Art双层屋,Private room,$95,"Queens, Flushing",Sherry,2019-06-28
24843435,"Cozy bedroom conveniently located, close Manhattan",Private room,$40,"Bronx, Throgs Neck",Edwin,2019-06-21
24845719,"Stunning, oversized 2 Bed, 2 Bath in Prime Wburg",Entire home/apt,$215,"Brooklyn, Williamsburg",Kassidy,2019-06-05
24845976,"""Home sweet Home :) """,ENTIRE HOME/APT,$120,"Queens, Astoria",Shany,2019-03-09
24846816,"Cozy Near LGA, Center of Queens RM2",Private room,$49,"Queens, East Elmhurst",Zahir,2019-06-22
24849342,Large Greenwich Village 2 Bedroom!,Entire home/apt,$250,"Manhattan, Greenwich Village",Connor,2019-06-21
24850009,Cute studio steps from Prospect Park,Entire home/apt,$75,"Brooklyn, Prospect-Lefferts Gardens",Jessica,2019-06-07
24852686,The Shelf: Bedstuy Cozy room,Private room,$60,"Brooklyn, Bedford-Stuyvesant",Beauty,2019-01-01
24853655,Luxury 1BR close to Columbus Circle/Central Park,Entire home/apt,$224,"Manhattan, Hell's Kitchen",Jon,2019-07-06
24853936,JFK Queens/House of Suedajoy#5(dis by flexibility,Private room,$80,"Queens, Jamaica",Suzan,2019-06-22
24854139,Chic and Cozy Brooklyn Bedroom,Private room,$100,"Brooklyn, Greenpoint",Alyssa,2019-05-28
24855474,Modern Studio with Private Terrace,Entire home/apt,$120,"Brooklyn, Williamsburg",Allan,2019-01-12
24856020,Great House for Large Groups; Close to Manhattan,Entire home/apt,$600,"Brooklyn, Bedford-Stuyvesant",Wendy,2019-07-01
24856606,JFK Queens Home away from Home House of Suedajoy 4,Private room,$70,"Queens, Jamaica",Suzan,2019-06-22
24857291,新一处客居(New place 1),private room,$60,"Queens, Flushing",Jimmy,2019-01-29
24857741,"Studio, Empire State Building area.",Entire home/apt,$180,"Manhattan, Midtown",Laura,2019-06-16
24865151,Luxury Central Park Views Iconic building,Entire home/apt,"$1,195","Manhattan, Midtown",Wolf,2019-05-13
24866257,"Huge, Sunny, & Private Room - 5 min to Times Sq.",Private room,$175,"Manhattan, Chelsea",Reilly,2019-06-19
24866378,Home Sweet Home in Flatbush,entire home/apt,$165,"Brooklyn, Flatbush",Cesar,2019-07-06
24868180,"Bright and airy, close to Central Park and museums",Entire home/apt,$50,"Manhattan, East Harlem",Harn,2019-06-06
24868751,Large  room near Columbia University Med school,Private room,$50,"Manhattan, Washington Heights",Kyunam,2019-06-18
24868754,Inexpensive Private Rm w/ NYC/SIUH/RUMC Access 3,private room,$33,"Staten Island, Arrochar",Amarjit S,2019-07-06
24868956,新一处客居(Newplace2),PRIVATE ROOM,$60,"Queens, Flushing",Jimmy,2019-06-22
24870818,新一处客居(New place3),private room,$50,"Queens, Flushing",Jimmy,2019-06-07
24871506,Dreamy centrally located Bedroom with city views!,PRIVATE ROOM,$110,"Manhattan, Little Italy",Itzi,2019-07-01
24871779,Lovely Lincoln Center Studio,Entire home/apt,$137,"Manhattan, Upper West Side",Navid,2019-05-21
24872721,Light filled spacious 2 bed room apartment,entire home/apt,$150,"Manhattan, Washington Heights",Brittany,2019-03-10
24873530,Bed-Stuy 2 Bedroom Beauty w/ Spacious Living Room,Private room,$45,"Brooklyn, Bedford-Stuyvesant",Anna,2019-05-27
24873980,Historic Strivers’ Row with a View,PRIVATE ROOM,$75,"Manhattan, Harlem",Marco,2019-05-30
24879207,Lawrence Beach House,Entire home/apt,$250,"Queens, Far Rockaway",Kathryn,2019-07-07
24883987,Musician's Apartment Near the Park,ENTIRE HOME/APT,$80,"Brooklyn, Prospect-Lefferts Gardens",Emma,2019-06-24
24884922,"Sunny, zen spot in the Heart of East Village",Entire home/apt,$136,"Manhattan, East Village",Natalie,2019-06-02
24885715,"2 Private Rooms, 1 min to J train, Free Breakfast",private room,$99,"Brooklyn, Cypress Hills",Leesha,2019-07-03
24886110,Spacious Apartment Steps Away from Yankee Stadium,entire home/apt,$103,"Bronx, Highbridge",Ashley,2019-06-30
24889615,One Bedroom apartment in great neighborhood,entire home/apt,$120,"Manhattan, Upper West Side",David,2019-07-07
24889922,Glendale apartment,Private room,$50,"Queens, Glendale",Michelle,2019-04-10
24891651,Large 1 bedroom and private bath in Astoria,PRIVATE ROOM,$49,"Queens, Astoria",Gentry,2019-05-17
24893756,Entire suite close to LGA & JFK with free parking,Entire home/apt,$60,"Queens, East Elmhurst",Christian,2019-06-03
24894476,Large Bedroom in Harlem,Private room,$70,"Manhattan, Harlem",Raimundo,2019-01-07
24896533,Charming Room in Spacious Clinton Hill Apartment,Private room,$70,"Brooklyn, Clinton Hill",Caroline,2019-06-06
24899087,"Private room in Ridgewood, near the L line, for 2",Private room,$55,"Queens, Ridgewood",Joey,2019-05-19
24910361,"""The Little House by the Sea""",Entire home/apt,$200,"Queens, Neponsit",Donna,2019-07-06
24911170,Renovated Garden Townhouse Apartment,Entire home/apt,$99,"Brooklyn, Bedford-Stuyvesant",Fred,2019-07-02
24911468,Gorgeous 2 BR 2 BA Condo in Flushing Chinatown,entire home/apt,$115,"Queens, Flushing",Alan,2019-06-11
24912129,Fabulous mid century modern apt in Williamsburg,Entire home/apt,$225,"Brooklyn, Williamsburg",Antoinette,2019-06-10
24912450,"RahShoeRay Cozy, Comfortable and Accommodating.",Private room,$95,"Brooklyn, Bedford-Stuyvesant",Samantha,2019-01-04
24912783,Brooklyn Park Slope Oasis,Entire home/apt,$139,"Brooklyn, Park Slope",Zina,2019-05-27
24913445,Bright sunny room in Bushwick with backyard.,PRIVATE ROOM,$65,"Brooklyn, Bushwick",Liset,2019-06-30
24913510,True NYC soho experience amazing gem.. large space,ENTIRE HOME/APT,$160,"Manhattan, SoHo",Rose,2019-05-25
24915761,Brooklyn Studio with a View,entire home/apt,$179,"Brooklyn, Prospect Heights",Michael,2019-01-06
24916571,Charming 2 Bedroom Private Apartment in Greenpoint,ENTIRE HOME/APT,$130,"Brooklyn, Greenpoint",Cecilia,2019-06-27
24916744,Newly Renovated Full One Bedroom Brooklyn Apt,Entire home/apt,$80,"Brooklyn, East Flatbush",David,2019-06-18
24917079,Spacious Centrally Located 1 Bedroom Apartment,Entire home/apt,$300,"Manhattan, East Village",Kate,2019-05-16
24917120,Sunny Village Suite with Private Patio!,ENTIRE HOME/APT,$215,"Manhattan, Greenwich Village",Emily,2019-07-07
24918572,The Crown,Entire home/apt,$295,"Brooklyn, Crown Heights",Alliot,2019-05-10
24919742,South Park Slope House (Aug 5 - 27; 10 day min),Entire home/apt,$150,"Brooklyn, Windsor Terrace",Garry,2019-04-25
24919764,Thomas's creek,entire home/apt,$225,"Brooklyn, Bedford-Stuyvesant",Keisha,2019-06-24
24921584,BIG STYLISH LOFT/ROOM with access in the backyard,Private room,$75,"Brooklyn, Prospect-Lefferts Gardens",Genevieve,2019-01-02
24933530,Sunny Brooklyn apt. Quick walk to Prospect Park,Entire home/apt,$91,"Brooklyn, East Flatbush",Sophie,2019-01-02
24935048,Surrealist Luxury Loft,ENTIRE HOME/APT,$795,"Manhattan, Chelsea",Andrea,2019-06-19
24935780,Broadway Homebase,Entire home/apt,$185,"Manhattan, Hell's Kitchen",James,2019-06-26
24938183,Private rooftop Penthouse heaven,Entire home/apt,$330,"Manhattan, East Village",Leo,2019-05-27
24939648,"Cozy, warm and Clean Stay in Flushing!",Private room,$50,"Queens, Flushing",Dalila,2019-06-09
24940447,"Charming Harlem Nook /Coin Charmant de Harlem, NYC",Private room,$79,"Manhattan, Harlem",Olivier,2019-06-29
24940507,"Massive, sunny Williamsburg apartment w/ backyard",Entire home/apt,$129,"Brooklyn, Williamsburg",Johnny & Hala,2019-06-14
24941609,NY’s Highest End Celebrity Building + Balconies!,entire home/apt,"$1,200","Manhattan, Tribeca",Gina,2019-06-15
24942175,Big 2-bdrm / Morgan Ave L Train / Roberta's,entire home/apt,$200,"Brooklyn, Bushwick",Peter,2019-06-17
24942569,My new place,Private room,$140,"Brooklyn, Navy Yard",Rafael,2019-06-16
24943283,WeLive Wall Street -- 3  Bedroom,Entire home/apt,$295,"Manhattan, Financial District",WeWork,2019-06-29
24943484,Waycross Vista Studio Apartment,Entire home/apt,$125,"Brooklyn, Canarsie",Weisbrod,2019-01-02
24945253,Brand new beach front house near JFK (2),Entire home/apt,$350,"Queens, Arverne",John,2019-07-07
24945323,Cozy 1 Bedroom on Upper West Side,Entire home/apt,$175,"Manhattan, Upper West Side",Kevin,2019-06-02
24945511,Elegance on West Side,ENTIRE HOME/APT,$105,"Manhattan, Harlem",Miki,2019-07-01
24946871,"Beautiful, spacious & well-lit 1BR (Astoria, QNS)",Entire home/apt,$125,"Queens, Astoria",Alexander,2019-06-25
24958209,2 Bedroom Garden Getaway,Entire home/apt,$139,"Brooklyn, Crown Heights",Brendan,2019-05-26
24959305,"Bright renovated apartment, quiet Bushwick block!",Entire home/apt,$135,"Brooklyn, Bushwick",Jessica,2019-06-24
24961004,brand new studio in the East Village with roofdeck,Entire home/apt,$175,"Manhattan, East Village",Natalie,2019-01-03
24962971,Comfortable Bedroom 2 Express Stops to Manhattan,Private room,$75,"Brooklyn, Sunset Park",Monica,2019-05-26
24965059,C) Cozy Two Beds Wifi near JFK Airport and subways,Private room,$50,"Queens, Jamaica",Joseph,2019-06-30
24965233,"Cute, renovated 2 bedroom Apt. in East Village",ENTIRE HOME/APT,$224,"Manhattan, East Village",Meghan,2019-01-01
24965929,Bright 1-Bedroom Gem in Fort Greene,Entire home/apt,$108,"Brooklyn, Fort Greene",Mark,2019-06-26
24966197,"Quiet, private room (Hell's Kitchen/West Midtown)",Private room,$94,"Manhattan, Hell's Kitchen",Robert,2019-06-23
24966304,Jul Discount! Private Flat (with Patio!) in NYC,Entire home/apt,$160,"Manhattan, Harlem",Susan,2019-06-30
24967000,Gorgeous apartment with access to all #2,Entire home/apt,$72,"Staten Island, Grant City",Karilyn,2019-03-24
24967765,Modern 2 bedroom Upper East Side apartment.,Entire home/apt,$199,"Manhattan, Upper East Side",Kate,2019-07-01
24968879,Studio Apartment in Astoria - Best Location!,Entire home/apt,$169,"Queens, Astoria",Diana,2019-04-24
24968926,bushwick’s cozy nook,Private room,$75,"Brooklyn, Bushwick",Jose,2019-07-07
24969653,"Cozy, Clean Private Mini Studio in New York City",ENTIRE HOME/APT,$85,"Manhattan, Harlem",Susan,2019-07-04
24970116,One-bedroom unit in Rego Park,Private room,$99,"Queens, Rego Park",Yan,2019-07-03
24970982,Central & Comfortable 1BR Brownstone Apartment,Entire home/apt,$150,"Brooklyn, Carroll Gardens",Veronique,2019-06-25
24973698,"Colorful, quiet, private room near LaGuardia/NYC",PRIVATE ROOM,$55,"Queens, Ditmars Steinway",Briyah,2019-07-01
24978251,Cozy private room in luxury apartment,Private room,$90,"Manhattan, East Harlem",Linda,2019-03-25
24983084,Triple Mint Townhouse in the heart of West Village,Entire home/apt,"$1,500","Manhattan, West Village",Alexander,2019-06-24
24983373,10 mins from JFK. Smoking okay.,Private room,$40,"Queens, Jamaica",Shatese,2019-07-03
24987685,Short Stay NearJFK.,PRIVATE ROOM,$55,"Queens, St. Albans",Joy,2019-04-23
24987915,Stylish Apartment 3 Blocks from Central Park,entire home/apt,$180,"Manhattan, East Harlem",Thomas,2019-05-27
24988189,Da Sanctum,entire home/apt,$225,"Manhattan, Upper West Side",Guillermo,2019-06-30
24990534,Maurice’s Penthouse,ENTIRE HOME/APT,$150,"Brooklyn, Crown Heights",Maurice,2019-07-03
24991133,From home to home,Private room,$50,"Bronx, Highbridge",Aboubakar,2019-04-07
24992418,Cute & Cozy Studio in Chelsea!,ENTIRE HOME/APT,$170,"Manhattan, Chelsea",Madison,2019-06-08
24992558,ENTIRE Spacious Brownstone Apartment (UNFURNISHED),entire home/apt,$50,"Brooklyn, Carroll Gardens",Benjamin,2019-05-31
24992835,"**FULL FLOOR - 3 BEDRMS, Times Sq/Restaurant Row**",Entire home/apt,$350,"Manhattan, Hell's Kitchen",Victor,2019-06-17
24993686,"""Cozy Retreat"" in North Crown Heights",Entire home/apt,$112,"Brooklyn, Crown Heights",Priscilla,2019-07-05
24995291,"Authentic, downtown Manhattan loft condo",Entire home/apt,$300,"Manhattan, East Harlem",Leslie,2019-06-14
24995898,Private room Brooklyn,Private room,$60,"Brooklyn, Bushwick",Auri,2019-06-27
24996332,Master Bedroom with Full Bath & Manhattan View,Private room,$54,"Queens, East Elmhurst",Win,2019-07-02
25002172,Private room in the Bronx for females & couples.,Private room,$46,"Bronx, Kingsbridge",Suleyma,2019-06-21
25007742,Postmodern Studio,Private room,$97,"Brooklyn, Clinton Hill",Dylan,2019-06-03
25010171,sunshine,Private room,$48,"Queens, Flushing",Michelle,2019-05-28
25011664,Peace and quiet in the hustle and bustle,Entire home/apt,$95,"Brooklyn, Cypress Hills",Chloe,2019-01-03
25011733,"Trendy, light-filled apartment in Lower East Side.",Entire home/apt,$170,"Manhattan, Chinatown",Anna,2019-06-24
25011804,"NYC SkyLoft on Central Park, balcony w/ city view",PRIVATE ROOM,$125,"Manhattan, East Harlem",Stefani,2019-07-02
25012058,"Lovely room with private terrace, ensuite",private room,$175,"Manhattan, East Village",Devon,2019-05-17
25012966,Comfy quiet 2BR in Manhattan 25mins to Time-square,Entire home/apt,$139,"Manhattan, Lower East Side",Kana,2019-06-23
25014162,Bright and spacious private bed-and bathroom!,PRIVATE ROOM,$75,"Brooklyn, Bedford-Stuyvesant",Gigi,2019-06-29
25015496,"5min from JFK airport, Train, Casino,  Racetrack",Entire home/apt,$93,"Queens, South Ozone Park",Doris,2019-06-22
25017403,Glamping Van,entire home/apt,$89,"Manhattan, Nolita",Meng,2019-05-27
25017424,Magical Brooklyn townhouse room fit for a wizard,Private room,$85,"Brooklyn, Cypress Hills",Chloe,2019-06-10
25018204,"Paradise Garden, Spa, Steam & Massage Table #10299",Entire home/apt,"$2,500","Manhattan, Harlem",Rasmus,2019-06-24
25024676,"Cozy, tranquil bedroom steps from Central Park B",Private room,$105,"Manhattan, Upper West Side",Rachel,2019-03-25
25025092,"Scandinavian ""hygge"" in Bed Stuy Brooklyn",Entire home/apt,$100,"Brooklyn, Bedford-Stuyvesant",Anita,2019-06-25
25025533,"Luxe Large Studio Apt with Rooftop, Doorman, & Gym",entire home/apt,$198,"Manhattan, Hell's Kitchen",Charles,2019-01-31
25026993,Single room in Clinton Hill brownstone,Private room,$48,"Brooklyn, Bedford-Stuyvesant",Micaela,2019-06-23
25029794,East Village gem,Entire home/apt,$206,"Manhattan, East Village",Ola,2019-01-02
25030090,Bushwick bedroom w/ private bath (Jefferson Stop),Private room,$90,"Brooklyn, Bushwick",Alex & Dave,2019-06-24
25030446,SoBecaTown 1 Bedroom,Entire home/apt,$220,"Manhattan, Tribeca",Kendra,2019-06-21
25030760,Small and cozy room in awesome place,PRIVATE ROOM,$150,"Brooklyn, Sunset Park",Suri,2019-03-19
25031344,"Cozy Studio in East Village, close to everything",Entire home/apt,$170,"Manhattan, East Village",John,2019-05-12
25031387,2 Bedroom 1 Bath by NYC Train and Major Highways,ENTIRE HOME/APT,$399,"Bronx, Kingsbridge",Monique & Bianca,2019-06-09
25032319,Cozy Convenient 2-Bed GARDEN APT w/Central Heat/AC,ENTIRE HOME/APT,$99,"Brooklyn, Bushwick",Kellie & Joachim,2019-06-21
25032957,Historic Brooklyn Heights Apt,Entire home/apt,$185,"Brooklyn, Brooklyn Heights",Garth,2019-07-04
25033384,Cozy and renovated one bedroom apartment,Entire home/apt,$150,"Manhattan, East Harlem",Mariano,2019-06-14
25033659,Brooklyn Hidden Oasis.,ENTIRE HOME/APT,$175,"Brooklyn, East New York",Ana,2019-06-17
25033991,5min to Subway★20min to Manhattan★Large Bklyn Apt!,Entire home/apt,$189,"Brooklyn, Bedford-Stuyvesant",Ness,2019-06-10
25034086,Clean1,Private room,$51,"Brooklyn, East New York",John,2019-06-22
25036166,BK NEST-Across Barclays & trains/City 10 mins away,Entire home/apt,$160,"Brooklyn, Park Slope",Carol,2019-06-21
25042316,Nikki Welcomes you! Private parking space!,Entire home/apt,$65,"Brooklyn, Canarsie",Nicole,2019-07-07
25045213,Private Bedroom in 2-bed/New Full-Service Building,PRIVATE ROOM,$130,"Brooklyn, Downtown Brooklyn",Sorel,2019-06-28
25047309,"The Awesome ,XL Flat",Entire home/apt,$96,"Brooklyn, Bedford-Stuyvesant",Phil,2019-04-22
25047693,Queens Home Close to Major Airports & Manhattan,entire home/apt,$89,"Queens, Richmond Hill",Odit (Andy),2019-07-01
25048250,Private Bedroom in large 2 bedroom 1100sf apt,Private room,$70,"Brooklyn, Prospect Heights",Miho,2019-06-16
25048895,Spacious beautiful Bed Stuy duplex with garden,Entire home/apt,$99,"Brooklyn, Bedford-Stuyvesant",Jerome,2019-01-23
